voter_name,canonical_id,sources,positions,voter_types
Ron Rash,OL:OL166894W,Top Ten Books,5,
Ron Rash,OL:OL40885W,Top Ten Books,10,
Ron Rash,OL:OL82870W,Top Ten Books,9,
Ron Rash,OL:OL86318W,Top Ten Books,7,
Roxana Robinson,K:5ea8a38b90a2,Top Ten Books,6,
Roxana Robinson,K:5fcc86b529ea,series_explode,,
Roxana Robinson,K:6b584d1b9428,Top Ten Books,2,
Roxana Robinson,K:ac5b6d062e10,Top Ten Books,5,
Roxana Robinson,OL:OL103066W,Top Ten Books,9,
Roxana Robinson,OL:OL14867081W,Top Ten Books,4,
Roxana Robinson,OL:OL2386322W,Top Ten Books,7,
Roxana Robinson,OL:OL267171W,Top Ten Books,1,
Roxana Robinson,OL:OL39396W,Top Ten Books,3,
Roxana Robinson,OL:OL42718662W,series_explode,,
Roxana Robinson,OL:OL463809W,series_explode,,
Roxana Robinson,OL:OL463820W,series_explode,,
Roxana Robinson,OL:OL500451W,Top Ten Books,10,
Roxane Gay,OL:OL16607777W,Guardian Top 100,1,Author
Roxane Gay,OL:OL17762217W,Guardian Top 100,3,Author
Roxane Gay,OL:OL1815834W,Guardian Top 100,7,Author
Roxane Gay,OL:OL19663905W,Guardian Top 100,5,Author
Roxane Gay,OL:OL19721019W,Guardian Top 100,9,Author
Roxane Gay,OL:OL24314402W,Guardian Top 100,10,Author
Roxane Gay,OL:OL2980902W,Guardian Top 100,8,Author
Roxane Gay,OL:OL4112928W,Guardian Top 100,2,Author
Roxane Gay,OL:OL50548W,Guardian Top 100,6,Author
Roxane Gay,OL:OL98491W,Guardian Top 100,4,Author
Russell Banks,K:d3e96a7e3439,Top Ten Books,6,
Russell Banks,K:de8ae851971a,Top Ten Books,5,
Russell Banks,OL:OL102749W,Top Ten Books,2,
Russell Banks,OL:OL10432709W,Top Ten Books,9,
Russell Banks,OL:OL19350876W,Top Ten Books,8,
Russell Banks,OL:OL267171W,Top Ten Books,7,
Russell Banks,OL:OL274505W,Top Ten Books,10,
Russell Banks,OL:OL44222301W,Top Ten Books,1,
Russell Banks,OL:OL53908W,Top Ten Books,3,
Russell Banks,OL:OL82870W,Top Ten Books,4,
Saba Sams,OL:OL1052133W,Guardian Top 100,7,Author
Saba Sams,OL:OL11081469W,Guardian Top 100,6,Author
Saba Sams,OL:OL17351965W,Guardian Top 100,2,Author
Saba Sams,OL:OL1858668W,Guardian Top 100,10,Author
Saba Sams,OL:OL228715W,Guardian Top 100,9,Author
Saba Sams,OL:OL26437W,Guardian Top 100,3,Author
Saba Sams,OL:OL31259W,Guardian Top 100,4,Author
Saba Sams,OL:OL32028W,Guardian Top 100,1,Author
Saba Sams,OL:OL39396W,Guardian Top 100,5,Author
Saba Sams,OL:OL627084W,Guardian Top 100,8,Author
Salman Rushdie,OL:OL1190289W,Guardian Top 100,2,Author
Salman Rushdie,OL:OL274505W,Guardian Top 100,4,Author
Salman Rushdie,OL:OL44222301W,Guardian Top 100,7,Author
Salman Rushdie,OL:OL498463W,Guardian Top 100,3,Author
Salman Rushdie,OL:OL50548W,Guardian Top 100,6,Author
Salman Rushdie,OL:OL67334W,Guardian Top 100,5,Author
Salman Rushdie,OL:OL676009W,Guardian Top 100,9,Author
Salman Rushdie,OL:OL86318W,Guardian Top 100,1,Author
Salman Rushdie,OL:OL8721462W,Guardian Top 100,8,Author
Salman Rushdie,OL:OL98491W,Guardian Top 100,10,Author
Sam Leith,OL:OL102749W,Guardian Top 100,9,Author/Journalist
Sam Leith,OL:OL106073W,Guardian Top 100,4,Author/Journalist
Sam Leith,OL:OL20867W,Guardian Top 100,1,Author/Journalist
Sam Leith,OL:OL21784995W,Guardian Top 100,5,Author/Journalist
Sam Leith,OL:OL276365W,Guardian Top 100,3,Author/Journalist
Sam Leith,OL:OL32013322W,Guardian Top 100,7,Author/Journalist
Sam Leith,OL:OL34381078W,Guardian Top 100,8,Author/Journalist
Sam Leith,OL:OL38663W,Guardian Top 100,2,Author/Journalist
Sam Leith,OL:OL627084W,Guardian Top 100,10,Author/Journalist
Sam Leith,OL:OL98459W,Guardian Top 100,6,Author/Journalist
Samantha Ellis,OL:OL119436W,Guardian Top 100,10,Author
Samantha Ellis,OL:OL16520879W,Guardian Top 100,9,Author
Samantha Ellis,OL:OL1865528W,Guardian Top 100,5,Author
Samantha Ellis,OL:OL21170W,Guardian Top 100,1,Author
Samantha Ellis,OL:OL260101W,Guardian Top 100,2,Author
Samantha Ellis,OL:OL3032583W,Guardian Top 100,8,Author
Samantha Ellis,OL:OL40756300W,Guardian Top 100,7,Author
Samantha Ellis,OL:OL464512W,Guardian Top 100,6,Author
Samantha Ellis,OL:OL466987W,Guardian Top 100,3,Author
Samantha Ellis,OL:OL697429W,Guardian Top 100,4,Author
Samantha Harvey,OL:OL106084W,Guardian Top 100,7,Author
Samantha Harvey,OL:OL15202030W,Guardian Top 100,8,Author
Samantha Harvey,OL:OL17658187W,Guardian Top 100,6,Author
Samantha Harvey,OL:OL20877028W,Guardian Top 100,10,Author
Samantha Harvey,OL:OL25098381W,Guardian Top 100,3,Author
Samantha Harvey,OL:OL26733889W,Guardian Top 100,1,Author
Samantha Harvey,OL:OL2694535W,Guardian Top 100,2,Author
Samantha Harvey,OL:OL43226430W,Guardian Top 100,5,Author
Samantha Harvey,OL:OL44927W,Guardian Top 100,4,Author
Samantha Harvey,OL:OL500451W,Guardian Top 100,9,Author
Sandra Cisneros,K:03915260da83,Top Ten Books,4,
Sandra Cisneros,K:045279d14d64,Top Ten Books,10,
Sandra Cisneros,K:308cbc3a6913,Top Ten Books,7,
Sandra Cisneros,K:51b945ee82cf,Top Ten Books,6,
Sandra Cisneros,K:695a2abbc378,Top Ten Books,8,
Sandra Cisneros,K:cb2fc13975c7,Top Ten Books,2,
Sandra Cisneros,K:e17f60d00c46,Top Ten Books,9,
Sandra Cisneros,K:fbee4c090e26,Top Ten Books,3,
Sandra Cisneros,OL:OL1858631W,Top Ten Books,5,
Sandra Cisneros,OL:OL798425W,Top Ten Books,1,
Sandra Newman,OL:OL20867W,Guardian Top 100,2,Author
Sandra Newman,OL:OL26733889W,Guardian Top 100,4,Author
Sandra Newman,OL:OL2943602W,Guardian Top 100,7,Author
Sandra Newman,OL:OL32013322W,Guardian Top 100,1,Author
Sandra Newman,OL:OL3942386W,Guardian Top 100,3,Author
Sandra Newman,OL:OL464512W,Guardian Top 100,6,Author
Sandra Newman,OL:OL495470W,Guardian Top 100,5,Author
Sandra Newman,OL:OL505583W,Guardian Top 100,10,Author
Sandra Newman,OL:OL5703422W,Guardian Top 100,8,Author
Sandra Newman,OL:OL98491W,Guardian Top 100,9,Author
Sara Collins,OL:OL1168083W,Guardian Top 100,5,Author
Sara Collins,OL:OL15165350W,Guardian Top 100,3,Author
Sara Collins,OL:OL1846845W,Guardian Top 100,9,Author
Sara Collins,OL:OL1858668W,Guardian Top 100,4,Author
Sara Collins,OL:OL267096W,Guardian Top 100,8,Author
Sara Collins,OL:OL457179W,Guardian Top 100,6,Author
Sara Collins,OL:OL495470W,Guardian Top 100,10,Author
Sara Collins,OL:OL50548W,Guardian Top 100,1,Author
Sara Collins,OL:OL59048W,Guardian Top 100,7,Author
Sara Collins,OL:OL675783W,Guardian Top 100,2,Author
Sara Gruen,K:194791ccb5ba,Top Ten Books,10,
Sara Gruen,K:c539f3784713,Top Ten Books,1,
Sara Gruen,K:dc73aeed2ba3,Top Ten Books,4,
Sara Gruen,K:fd3d08694663,Top Ten Books,6,
Sara Gruen,OL:OL1095427W,Top Ten Books,5,
Sara Gruen,OL:OL166894W,Top Ten Books,8,
Sara Gruen,OL:OL23205W,Top Ten Books,7,
Sara Gruen,OL:OL2980902W,Top Ten Books,9,
Sara Gruen,OL:OL4082696W,Top Ten Books,2,
Sara Gruen,OL:OL62979W,Top Ten Books,3,
Sarah Bakewell,OL:OL1168083W,Guardian Top 100,6,Author
Sarah Bakewell,OL:OL1190289W,Guardian Top 100,2,Author
Sarah Bakewell,OL:OL14866824W,Guardian Top 100,1,Author
Sarah Bakewell,OL:OL151411W,Guardian Top 100,7,Author
Sarah Bakewell,OL:OL157104W,Guardian Top 100,5,Author
Sarah Bakewell,OL:OL20867W,Guardian Top 100,8,Author
Sarah Bakewell,OL:OL267171W,Guardian Top 100,4,Author
Sarah Bakewell,OL:OL2916988W,Guardian Top 100,10,Author
Sarah Bakewell,OL:OL32013322W,Guardian Top 100,3,Author
Sarah Bakewell,OL:OL88881W,Guardian Top 100,9,Author
Sarah Churchwell,OL:OL102749W,Guardian Top 100,10,Author/Academic/Journalist
Sarah Churchwell,OL:OL1095427W,Guardian Top 100,3,Author/Academic/Journalist
Sarah Churchwell,OL:OL14861047W,Guardian Top 100,2,Author/Academic/Journalist
Sarah Churchwell,OL:OL15165350W,Guardian Top 100,4,Author/Academic/Journalist
Sarah Churchwell,OL:OL190034W,Guardian Top 100,7,Author/Academic/Journalist
Sarah Churchwell,OL:OL21170W,Guardian Top 100,6,Author/Academic/Journalist
Sarah Churchwell,OL:OL276365W,Guardian Top 100,5,Author/Academic/Journalist
Sarah Churchwell,OL:OL34381078W,Guardian Top 100,1,Author/Academic/Journalist
Sarah Churchwell,OL:OL53908W,Guardian Top 100,9,Author/Academic/Journalist
Sarah Churchwell,OL:OL8662242W,Guardian Top 100,8,Author/Academic/Journalist
Sarah Crown,OL:OL115647W,Guardian Top 100,4,
Sarah Crown,OL:OL20867W,Guardian Top 100,1,
Sarah Crown,OL:OL23166W,Guardian Top 100,9,
Sarah Crown,OL:OL27494639W,Guardian Top 100,8,
Sarah Crown,OL:OL3140822W,Guardian Top 100,2,
Sarah Crown,OL:OL45865W,Guardian Top 100,10,
Sarah Crown,OL:OL55238W,Guardian Top 100,3,
Sarah Crown,OL:OL627081W,Guardian Top 100,7,
Sarah Crown,OL:OL74666W,Guardian Top 100,6,
Sarah Crown,OL:OL894246W,Guardian Top 100,5,
Sarah Moss,OL:OL1095427W,Guardian Top 100,5,Author/Academic
Sarah Moss,OL:OL12827W,Guardian Top 100,3,Author/Academic
Sarah Moss,OL:OL12996734W,Guardian Top 100,8,Author/Academic
Sarah Moss,OL:OL1518582W,Guardian Top 100,6,Author/Academic
Sarah Moss,OL:OL20867W,Guardian Top 100,2,Author/Academic
Sarah Moss,OL:OL2196010W,Guardian Top 100,4,Author/Academic
Sarah Moss,OL:OL26733889W,Guardian Top 100,7,Author/Academic
Sarah Moss,OL:OL40756300W,Guardian Top 100,10,Author/Academic
Sarah Moss,OL:OL464512W,Guardian Top 100,9,Author/Academic
Sarah Moss,OL:OL67238W,Guardian Top 100,1,Author/Academic
Sarah Waters,OL:OL14868508W,Guardian Top 100,1,Author
Sarah Waters,OL:OL1875010W,Guardian Top 100,3,Author
Sarah Waters,OL:OL26398W,Guardian Top 100,8,Author
Sarah Waters,OL:OL267096W,Guardian Top 100,4,Author
Sarah Waters,OL:OL27420W,Guardian Top 100,7,Author
Sarah Waters,OL:OL274505W,Guardian Top 100,9,Author
Sarah Waters,OL:OL40873W,Guardian Top 100,5,Author
Sarah Waters,OL:OL457179W,Guardian Top 100,2,Author
Sarah Waters,OL:OL46615W,Guardian Top 100,6,Author
Sarah Waters,OL:OL891786W,Guardian Top 100,10,Author
Sayaka Murata,OL:OL11334034W,Guardian Top 100,8,Author
Sayaka Murata,OL:OL11690127W,Guardian Top 100,7,Author
Sayaka Murata,OL:OL1230613W,Guardian Top 100,1,Author
Sayaka Murata,OL:OL17334243W,Guardian Top 100,2,Author
Sayaka Murata,OL:OL1845165W,Guardian Top 100,9,Author
Sayaka Murata,OL:OL25803691W,Guardian Top 100,10,Author
Sayaka Murata,OL:OL3923952W,Guardian Top 100,6,Author
Sayaka Murata,OL:OL498556W,Guardian Top 100,3,Author
Sayaka Murata,OL:OL59038W,Guardian Top 100,5,Author
Sayaka Murata,OL:OL9907660W,Guardian Top 100,4,Author
Scott Spencer,K:5fcc86b529ea,series_explode,,
Scott Spencer,K:bc4aa7549271,Top Ten Books,5,
Scott Spencer,K:c683eff1be4e,Top Ten Books,8,
Scott Spencer,OL:OL106084W,Top Ten Books,6,
Scott Spencer,OL:OL19350876W,Top Ten Books,2,
Scott Spencer,OL:OL267096W,Top Ten Books,9,
Scott Spencer,OL:OL42718662W,series_explode,,
Scott Spencer,OL:OL463809W,series_explode,,
Scott Spencer,OL:OL463820W,series_explode,,
Scott Spencer,OL:OL50564W,Top Ten Books,7,
Scott Spencer,OL:OL53908W,Top Ten Books,4,
Scott Spencer,OL:OL627084W,Top Ten Books,1,
Scott Spencer,OL:OL8721462W,Top Ten Books,3,
Scott Turow,K:4c91ce3a8a63,Top Ten Books,7,
Scott Turow,K:5fcc86b529ea,series_explode,,
Scott Turow,K:a6094632e300,Top Ten Books,8,
Scott Turow,K:ee0cb4357f1c,Top Ten Books,10,
Scott Turow,K:f4b1dfef3b9c,Top Ten Books,5,
Scott Turow,OL:OL15859552W,Top Ten Books,4,
Scott Turow,OL:OL267096W,Top Ten Books,2,
Scott Turow,OL:OL41225848W,Top Ten Books,1,
Scott Turow,OL:OL42718662W,series_explode,,
Scott Turow,OL:OL43161739W,Top Ten Books,6,
Scott Turow,OL:OL463809W,series_explode,,
Scott Turow,OL:OL463820W,series_explode,,
Scott Turow,OL:OL468485W,Top Ten Books,9,
Shahidha Bari,OL:OL1337129W,Guardian Top 100,10,Academic/Journalist
Shahidha Bari,OL:OL17616758W,Guardian Top 100,9,Academic/Journalist
Shahidha Bari,OL:OL21170W,Guardian Top 100,1,Academic/Journalist
Shahidha Bari,OL:OL228705W,Guardian Top 100,6,Academic/Journalist
Shahidha Bari,OL:OL39396W,Guardian Top 100,8,Academic/Journalist
Shahidha Bari,OL:OL40756300W,Guardian Top 100,7,Academic/Journalist
Shahidha Bari,OL:OL41368739W,Guardian Top 100,3,Academic/Journalist
Shahidha Bari,OL:OL43041145W,Guardian Top 100,2,Academic/Journalist
Shahidha Bari,OL:OL457179W,Guardian Top 100,4,Academic/Journalist
Shahidha Bari,OL:OL77746W,Guardian Top 100,5,Academic/Journalist
Sheila Heti,K:045ff572e567,Top Ten Books,10,
Sheila Heti,K:169fd6846378,Top Ten Books,4,
Sheila Heti,K:275b5f71a8ce,Top Ten Books,7,
Sheila Heti,K:6782b3c089d0,Top Ten Books,3,
Sheila Heti,K:77395a1b3d2c,Top Ten Books,9,
Sheila Heti,K:b21d24bb8eed,Top Ten Books,8,
Sheila Heti,K:c363338a638c,Top Ten Books,4,
Sheila Heti,OL:OL120601W,Top Ten Books,2,
Sheila Heti,OL:OL16520879W,Top Ten Books,4,
Sheila Heti,OL:OL166894W,Top Ten Books,6,
Sheila Heti,OL:OL17081245W,Top Ten Books,4,
Sheila Heti,OL:OL267096W,Top Ten Books,5,
Sheila Heti,OL:OL8193416W,Top Ten Books,1,
Sherman Alexie,K:6baf284ba2c5,Top Ten Books,3,
Sherman Alexie,K:936c038de83f,Top Ten Books,4,
Sherman Alexie,K:9ee9a85c69af,Top Ten Books,7,
Sherman Alexie,K:b76210de9d29,Top Ten Books,8,
Sherman Alexie,K:dd91428bf960,Top Ten Books,2,
Sherman Alexie,OL:OL23205W,Top Ten Books,9,
Sherman Alexie,OL:OL44222301W,Top Ten Books,5,
Sherman Alexie,OL:OL495470W,Top Ten Books,1,
Sherman Alexie,OL:OL50548W,Top Ten Books,10,
Sherman Alexie,OL:OL7972956W,Top Ten Books,6,
Sian Cain,OL:OL1168083W,Guardian Top 100,10,Journalist
Sian Cain,OL:OL15008W,Guardian Top 100,6,Journalist
Sian Cain,OL:OL20665410W,Guardian Top 100,2,Journalist
Sian Cain,OL:OL26860869W,Guardian Top 100,4,Journalist
Sian Cain,OL:OL276798W,Guardian Top 100,3,Journalist
Sian Cain,OL:OL37582070W,Guardian Top 100,7,Journalist
Sian Cain,OL:OL4321141W,Guardian Top 100,8,Journalist
Sian Cain,OL:OL59048W,Guardian Top 100,9,Journalist
Sian Cain,OL:OL675783W,Guardian Top 100,5,Journalist
Sian Cain,OL:OL98491W,Guardian Top 100,1,Journalist
Sinéad Gleeson,OL:OL112769W,Guardian Top 100,4,Author
Sinéad Gleeson,OL:OL159382W,Guardian Top 100,8,Author
Sinéad Gleeson,OL:OL166437W,Guardian Top 100,10,Author
Sinéad Gleeson,OL:OL26437W,Guardian Top 100,6,Author
Sinéad Gleeson,OL:OL27778127W,Guardian Top 100,3,Author
Sinéad Gleeson,OL:OL32028W,Guardian Top 100,7,Author
Sinéad Gleeson,OL:OL3846785W,Guardian Top 100,9,Author
Sinéad Gleeson,OL:OL39396W,Guardian Top 100,2,Author
Sinéad Gleeson,OL:OL457179W,Guardian Top 100,5,Author
Sinéad Gleeson,OL:OL86318W,Guardian Top 100,1,Author
Siri Hustvedt,K:655dc7057956,Top Ten Books,8,
Siri Hustvedt,K:7d6f4598f836,Top Ten Books,2,
Siri Hustvedt,K:b21d24bb8eed,Top Ten Books,4,
Siri Hustvedt,OL:OL102749W,Guardian Top 100,5,Author
Siri Hustvedt,OL:OL14868508W,Guardian Top 100,3,Author
Siri Hustvedt,OL:OL15165350W,Guardian Top 100,6,Author
Siri Hustvedt,OL:OL20867W,Guardian Top 100;Top Ten Books,3;4,Author
Siri Hustvedt,OL:OL21170W,Guardian Top 100;Top Ten Books,1,Author
Siri Hustvedt,OL:OL26099415W,Top Ten Books,9,
Siri Hustvedt,OL:OL39396W,Guardian Top 100;Top Ten Books,2;7,Author
Siri Hustvedt,OL:OL40756300W,Top Ten Books,5,
Siri Hustvedt,OL:OL41368739W,Top Ten Books,6,
Siri Hustvedt,OL:OL455305W,Guardian Top 100,7,Author
Siri Hustvedt,OL:OL500388W,Guardian Top 100,10,Author
Siri Hustvedt,OL:OL50548W,Guardian Top 100,9,Author
Siri Hustvedt,OL:OL505583W,Top Ten Books,10,
Siri Hustvedt,OL:OL86318W,Guardian Top 100,8,Author
Sophie Mackintosh,OL:OL106073W,Guardian Top 100,8,Author
Sophie Mackintosh,OL:OL1095427W,Guardian Top 100,3,Author
Sophie Mackintosh,OL:OL15196311W,Guardian Top 100,4,Author
Sophie Mackintosh,OL:OL17334243W,Guardian Top 100,9,Author
Sophie Mackintosh,OL:OL2009202W,Guardian Top 100,1,Author
Sophie Mackintosh,OL:OL228702W,Guardian Top 100,6,Author
Sophie Mackintosh,OL:OL50548W,Guardian Top 100,2,Author
Sophie Mackintosh,OL:OL697437W,Guardian Top 100,7,Author
Sophie Mackintosh,OL:OL86034W,Guardian Top 100,10,Author
Sophie Mackintosh,OL:OL953028W,Guardian Top 100,5,Author
Stanley Crawford,K:30ead11b9ea3,Top Ten Books,2,
Stanley Crawford,K:6b584d1b9428,Top Ten Books,6,
Stanley Crawford,K:969799e0bdc1,Top Ten Books,4,
Stanley Crawford,OL:OL1230613W,Top Ten Books,9,
Stanley Crawford,OL:OL190034W,Top Ten Books,3,
Stanley Crawford,OL:OL20600W,Top Ten Books,1,
Stanley Crawford,OL:OL20867W,Top Ten Books,5,
Stanley Crawford,OL:OL267171W,Top Ten Books,7,
Stanley Crawford,OL:OL276365W,Top Ten Books,8,
Stanley Crawford,OL:OL500451W,Top Ten Books,10,
Stephen King,K:5ea8a38b90a2,Top Ten Books,8,
Stephen King,K:5f36c5d443e5,Top Ten Books,1,
Stephen King,K:6e28afa38b7a,Top Ten Books,5,
Stephen King,K:9b6c22f83dd1,Top Ten Books,7,
Stephen King,OL:OL102749W,Guardian Top 100,1,Author
Stephen King,OL:OL11081469W,Guardian Top 100,4,Author
Stephen King,OL:OL118984W,Guardian Top 100,9,Author
Stephen King,OL:OL14868508W,Top Ten Books,6,
Stephen King,OL:OL1794911W,Guardian Top 100;Top Ten Books,10;4,Author
Stephen King,OL:OL19350876W,Guardian Top 100,8,Author
Stephen King,OL:OL19667678W,Guardian Top 100,6,Author
Stephen King,OL:OL40879W,Top Ten Books,10,
Stephen King,OL:OL457175W,Guardian Top 100;Top Ten Books,3;5,Author
Stephen King,OL:OL53908W,Guardian Top 100;Top Ten Books,2;7,Author
Stephen King,OL:OL82931W,Guardian Top 100;Top Ten Books,3;9,Author
Stephen King,OL:OL86318W,Guardian Top 100,2,Author
Steve Yarbrough,OL:OL102749W,Top Ten Books,3,
Steve Yarbrough,OL:OL1190289W,Top Ten Books,10,
Steve Yarbrough,OL:OL1434640W,Top Ten Books,8,
Steve Yarbrough,OL:OL15165350W,Top Ten Books,6,
Steve Yarbrough,OL:OL166894W,Top Ten Books,2,
Steve Yarbrough,OL:OL19350876W,Top Ten Books,7,
Steve Yarbrough,OL:OL267096W,Top Ten Books,1,
Steve Yarbrough,OL:OL274505W,Top Ten Books,5,
Steve Yarbrough,OL:OL39396W,Top Ten Books,9,
Steve Yarbrough,OL:OL82870W,Top Ten Books,4,
Steven Poole,OL:OL102749W,Guardian Top 100,3,Author/Journalist
Steven Poole,OL:OL10432709W,Guardian Top 100,1,Author/Journalist
Steven Poole,OL:OL1190289W,Guardian Top 100,2,Author/Journalist
Steven Poole,OL:OL15165350W,Guardian Top 100,5,Author/Journalist
Steven Poole,OL:OL20771W,Guardian Top 100,8,Author/Journalist
Steven Poole,OL:OL26860869W,Guardian Top 100,10,Author/Journalist
Steven Poole,OL:OL509889W,Guardian Top 100,6,Author/Journalist
Steven Poole,OL:OL545415W,Guardian Top 100,9,Author/Journalist
Steven Poole,OL:OL627081W,Guardian Top 100,4,Author/Journalist
Steven Poole,OL:OL63072W,Guardian Top 100,7,Author/Journalist
Stewart O'Nan,K:1e17977a66bd,Top Ten Books,10,
Stewart O'Nan,K:6b584d1b9428,Top Ten Books,3,
Stewart O'Nan,K:6d7a4faa0e0d,Top Ten Books,8,
Stewart O'Nan,K:addeb3f5ad0c,Top Ten Books,2,
Stewart O'Nan,K:ef6aa2e15e06,Top Ten Books,6,
Stewart O'Nan,K:fbe28ea907ef,Top Ten Books,1,
Stewart O'Nan,OL:OL151411W,Top Ten Books,9,
Stewart O'Nan,OL:OL267096W,Top Ten Books,4,
Stewart O'Nan,OL:OL38663W,Top Ten Books,5,
Stewart O'Nan,OL:OL39396W,Top Ten Books,7,
Stuart Kelly,OL:OL102749W,Guardian Top 100,3,
Stuart Kelly,OL:OL19341943W,Guardian Top 100,10,
Stuart Kelly,OL:OL20867W,Guardian Top 100,1,
Stuart Kelly,OL:OL21016756W,Guardian Top 100,6,
Stuart Kelly,OL:OL26427W,Guardian Top 100,8,
Stuart Kelly,OL:OL32013322W,Guardian Top 100,2,
Stuart Kelly,OL:OL32195W,Guardian Top 100,5,
Stuart Kelly,OL:OL3820668W,Guardian Top 100,7,
Stuart Kelly,OL:OL482454W,Guardian Top 100,9,
Stuart Kelly,OL:OL86318W,Guardian Top 100,4,
Sue Miller,K:0dc8a61b0116,Top Ten Books,6,
Sue Miller,K:231bca317353,Top Ten Books,5,
Sue Miller,K:6271ee36187d,Top Ten Books,4,
Sue Miller,K:8e2c404ad22c,Top Ten Books,10,
Sue Miller,K:baf4e47c178b,Top Ten Books,7,
Sue Miller,K:c4f21abbbc5f,Top Ten Books,1,
Sue Miller,K:d0df8db93983,Top Ten Books,3,
Sue Miller,OL:OL1095427W,Top Ten Books,9,
Sue Miller,OL:OL112623W,Top Ten Books,8,
Sue Miller,OL:OL20769W,Top Ten Books,2,
Sue Monk Kidd,K:0b4e8412f576,Top Ten Books,1,
Sue Monk Kidd,K:86720a12eae7,Top Ten Books,9,
Sue Monk Kidd,K:a66bfb050c76,Top Ten Books,7,
Sue Monk Kidd,K:ac0e26c055a2,Top Ten Books,2,
Sue Monk Kidd,OL:OL151411W,Top Ten Books,5,
Sue Monk Kidd,OL:OL1865528W,Top Ten Books,6,
Sue Monk Kidd,OL:OL21170W,Top Ten Books,4,
Sue Monk Kidd,OL:OL273644W,Top Ten Books,10,
Sue Monk Kidd,OL:OL3140822W,Top Ten Books,3,
Sue Monk Kidd,OL:OL455305W,Top Ten Books,8,
Sukhdev Sandhu,OL:OL103113W,Guardian Top 100,5,Author/Academic
Sukhdev Sandhu,OL:OL1057179W,Guardian Top 100,7,Author/Academic
Sukhdev Sandhu,OL:OL11728724W,Guardian Top 100,8,Author/Academic
Sukhdev Sandhu,OL:OL118986W,Guardian Top 100,4,Author/Academic
Sukhdev Sandhu,OL:OL1330246W,Guardian Top 100,6,Author/Academic
Sukhdev Sandhu,OL:OL1434640W,Guardian Top 100,2,Author/Academic
Sukhdev Sandhu,OL:OL1793164W,Guardian Top 100,1,Author/Academic
Sukhdev Sandhu,OL:OL32013322W,Guardian Top 100,9,Author/Academic
Sukhdev Sandhu,OL:OL44986W,Guardian Top 100,3,Author/Academic
Sukhdev Sandhu,OL:OL7922785W,Guardian Top 100,10,Author/Academic
Susan Minot,K:2ecba695b7ae,Top Ten Books,8,
Susan Minot,K:6b584d1b9428,Top Ten Books,10,
Susan Minot,K:751bbe356d28,Top Ten Books,9,
Susan Minot,OL:OL267096W,Top Ten Books,1,
Susan Minot,OL:OL39396W,Top Ten Books,2,
Susan Minot,OL:OL468485W,Top Ten Books,6,
Susan Minot,OL:OL627084W,Top Ten Books,3,
Susan Minot,OL:OL66530W,Top Ten Books,7,
Susan Minot,OL:OL82870W,Top Ten Books,4,
Susan Minot,OL:OL98491W,Top Ten Books,5,
Susan Vreeland,K:a138dd8423fd,Top Ten Books,8,
Susan Vreeland,K:fbe28ea907ef,Top Ten Books,2,
Susan Vreeland,OL:OL1209288W,Top Ten Books,5,
Susan Vreeland,OL:OL23205W,Top Ten Books,1,
Susan Vreeland,OL:OL26733889W,Top Ten Books,7,
Susan Vreeland,OL:OL3140822W,Top Ten Books,3,
Susan Vreeland,OL:OL34381078W,Top Ten Books,10,
Susan Vreeland,OL:OL41225848W,Top Ten Books,9,
Susan Vreeland,OL:OL53908W,Top Ten Books,4,
Susan Vreeland,OL:OL63072W,Top Ten Books,6,
Susanna Rustin,OL:OL1095427W,Guardian Top 100,8,Journalist
Susanna Rustin,OL:OL14868508W,Guardian Top 100,9,Journalist
Susanna Rustin,OL:OL16520879W,Guardian Top 100,10,Journalist
Susanna Rustin,OL:OL190034W,Guardian Top 100,2,Journalist
Susanna Rustin,OL:OL20883297W,Guardian Top 100,6,Journalist
Susanna Rustin,OL:OL26435W,Guardian Top 100,5,Journalist
Susanna Rustin,OL:OL26733889W,Guardian Top 100,1,Journalist
Susanna Rustin,OL:OL276365W,Guardian Top 100,3,Journalist
Susanna Rustin,OL:OL50548W,Guardian Top 100,7,Journalist
Susanna Rustin,OL:OL891786W,Guardian Top 100,4,Journalist
T.C. Boyle,K:01d151000e8d,Top Ten Books,3,
T.C. Boyle,K:1553218ce7b2,Top Ten Books,4,
T.C. Boyle,K:969b47058d9c,Top Ten Books,8,
T.C. Boyle,K:a63cc765d5fe,Top Ten Books,10,
T.C. Boyle,K:db767ae52941,Top Ten Books,5,
T.C. Boyle,K:dc60bff5362f,Top Ten Books,9,
T.C. Boyle,OL:OL1921196W,Top Ten Books,6,
T.C. Boyle,OL:OL26201952W,Top Ten Books,7,
T.C. Boyle,OL:OL479009W,Top Ten Books,1,
T.C. Boyle,OL:OL59048W,Top Ten Books,2,
Tahmima Anam,OL:OL10247572W,Guardian Top 100,8,Author
Tahmima Anam,OL:OL1095427W,Guardian Top 100,7,Author
Tahmima Anam,OL:OL12791W,Guardian Top 100,10,Author
Tahmima Anam,OL:OL17334243W,Guardian Top 100,9,Author
Tahmima Anam,OL:OL267096W,Guardian Top 100,3,Author
Tahmima Anam,OL:OL34381078W,Guardian Top 100,6,Author
Tahmima Anam,OL:OL40756300W,Guardian Top 100,5,Author
Tahmima Anam,OL:OL457179W,Guardian Top 100,1,Author
Tahmima Anam,OL:OL50548W,Guardian Top 100,2,Author
Tahmima Anam,OL:OL891786W,Guardian Top 100,4,Author
