row_id,source,voter_name,position,book_title,book_author,year,openLibraryId,canonical_id,canonical_title
64e80f3b653fc741,Top Ten Books,Mary Gaitskill,5,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
724b4b855ecd3544,Top Ten Books,Mary Gaitskill,6,To the Lighthouse,Virginia Woolf,1927,,OL:OL39396W,To the Lighthouse
33fa93608e62e9d5,Top Ten Books,Mary Gaitskill,7,Gusev,Anton Chekhov,1860-1904,,K:7d841d955f13,Gusev
b3428de7d32b2e68,Top Ten Books,Mary Gaitskill,8,Peter Pan,J. M. Barrie,1904,,K:181ab9076020,Peter Pan
f0b0afbc43a5a034,Top Ten Books,Mary Gaitskill,9,Dead Souls,Nikolai Gogol,1842,,K:1953ba5c8e84,Dead Souls
a0961aa158c9afb0,Top Ten Books,Mary Gaitskill,10,The Hunchback of Notre Dame,Victor Hugo,1831,,OL:OL15202030W,The Hunchback of Notre-Dame
df471dab6afd2eab,Top Ten Books,Mary Gordon,1,The Good Soldier,Ford Madox Ford,1915,,OL:OL509889W,The Good Soldier
6e2e0fa402cebeb8,Top Ten Books,Mary Gordon,2,The Diary of a Country Priest,Georges Bernanos,1937,,K:e815f844e746,The Diary of a Country Priest
f2ec089032d9fc81,Top Ten Books,Mary Gordon,3,In Search of Lost Time,Marcel Proust,1913-27,,OL:OL1190289W,In Search of Lost Time
cf834b80b8be4ec3,Top Ten Books,Mary Gordon,4,Dubliners,James Joyce,1916,,K:04ef5684be62,Dubliners
2f54d11b70691a44,Top Ten Books,Mary Gordon,5,"Pale Horse, Pale Rider",Katherine Anne Porter,1939,,K:5fe6c7acdf20,"Pale Horse, Pale Rider"
375183499d164787,Top Ten Books,Mary Gordon,6,King Lear,William Shakespeare,1605,,K:bc4aa7549271,King Lear
4ff341b556cc75eb,Top Ten Books,Mary Gordon,7,The Tempest,William Shakespeare,1610,,K:ef6aa2e15e06,The Tempest
5ed97dd107ae0666,Top Ten Books,Mary Gordon,8,To the Lighthouse,Virginia Woolf,1927,,OL:OL39396W,To the Lighthouse
00cb7bf6b1f765b7,Top Ten Books,Mary Gordon,9,Persuasion,Jane Austen,1817,,OL:OL40756300W,Persuasion
8fc41978290ddba6,Top Ten Books,Mary Gordon,10,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
22c81049c7cf3b82,Top Ten Books,Maxine Hong Kingston,1,Armies of the Night,Norman Mailer,1968,,K:6c0d609d9d64,Armies of the Night
bf916689313baa33,Top Ten Books,Maxine Hong Kingston,2,Begin Again: Collected Poems,Grace Paley,2001,,K:2f4c8d677be7,Begin Again: Collected Poems
1a51c8f4e99dd9c5,Top Ten Books,Maxine Hong Kingston,3,Duty of Delight: The Diaries of Dorothy Day,,2008,,K:f7a78d944a1a,Duty of Delight: The Diaries of Dorothy Day
33d61fe5a95a0a39,Top Ten Books,Maxine Hong Kingston,4,Every War Has Two Losers,William Stafford,2003,,K:dc3157e14d3a,Every War Has Two Losers
f0dd1785bf1c74c8,Top Ten Books,Maxine Hong Kingston,5,Nothing Ever Dies: Vietnam and the Memory of War,Viet Nguyen,2016,,K:757e916ddfbf,Nothing Ever Dies: Vietnam and the Memory of War
53f3991b4ab978bc,Top Ten Books,Maxine Hong Kingston,6,Peace is Every Step,Thich Nhat Hanh,1992,,K:3a782691b2f8,Peace is Every Step
a969b37e4dc7b6a2,Top Ten Books,Maxine Hong Kingston,7,A Primer for Forgetting,Lewis Hyde,2019,,K:ed1f9faeb251,A Primer for Forgetting
b8e575f3f87daf5c,Top Ten Books,Maxine Hong Kingston,8,The Things They Carried,Tim O'Brien,1990,,K:936c038de83f,The Things They Carried
cb46d2653f1cb32f,Top Ten Books,Maxine Hong Kingston,9,"Veterans of War, Veterans of Peace",Maxine Hong Kingston,2006,,K:b76811e41ab1,"Veterans of War, Veterans of Peace"
05fa0933300a4cc2,Top Ten Books,Maxine Hong Kingston,10,War Is a Force That Gives Us Meaning,Chris Hedges,2002,,K:4d294337a579,War Is a Force That Gives Us Meaning
60846c051ad69447,Top Ten Books,Michael Chabon,1,Labyrinths,Jorge Luis Borges,1964,,K:d4f54d0b665c,Labyrinths
4cb4cb03eb88b99a,Top Ten Books,Michael Chabon,2,Pale Fire,Vladimir Nabokov,1962,,OL:OL627081W,Pale Fire
a813acf9c814ac7b,Top Ten Books,Michael Chabon,3,Scaramouche,Rafael Sabatini,1921,,K:ccbd99f8db96,Scaramouche
2065cb77ec392181,Top Ten Books,Michael Chabon,4,Moby-Dick,Herman Melville,1851,,OL:OL102749W,Moby-Dick
d2c771ca8ef1bf88,Top Ten Books,Michael Chabon,5,Pride and Prejudice,Jane Austen,1813,,OL:OL15165350W,Pride and Prejudice
796e5a0c9fd9323f,Top Ten Books,Michael Chabon,6,Tales of Mystery and Imagination,Edgar Allan Poe,1836-47,,K:0bbe1409ea00,Tales of Mystery and Imagination
5abe6c356cce6e01,Top Ten Books,Michael Chabon,7,In Search of Lost Time,Marcel Proust,1913-27,,OL:OL1190289W,In Search of Lost Time
fdf90cae8f750e0b,Top Ten Books,Michael Chabon,8,Paradise Lost,John Milton,1667,,K:7d6f4598f836,Paradise Lost
b12d8b394aedf1bd,Top Ten Books,Michael Chabon,9,Love in the Time of Cholera,Gabriel García Márquez,1985,,OL:OL274518W,Love in the Time of Cholera
f943d4d6feb04fae,Top Ten Books,Michael Chabon,10,The Long Goodbye,Raymond Chandler,1953,,K:fa6d27467a77,The Long Goodbye
73e9f647567f6f27,Top Ten Books,Michael Connelly,1,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
ab98b4ec32b16364,Top Ten Books,Michael Connelly,2,The Day of the Locust,Nathanael West,1939,,K:08a7cf1a0712,The Day of the Locust
ef2c61abe40248b2,Top Ten Books,Michael Connelly,3,To Kill a Mockingbird,Harper Lee,1960,,OL:OL3140822W,To Kill a Mockingbird
d551286532518623,Top Ten Books,Michael Connelly,4,One Flew Over the Cuckoo's Nest,Ken Kesey,1962,,K:d0a40c7217af,One Flew Over the Cuckoo's Nest
fc7d173d32c21bb7,Top Ten Books,Michael Connelly,5,Catch-22,Joseph Heller,1962,,OL:OL276798W,Catch-22
82d0ecc9168ec85c,Top Ten Books,Michael Connelly,6,For Whom the Bell Tolls,Ernest Hemingway,1940,,K:c34e51144bbc,For Whom the Bell Tolls
9cc0392daa7d0008,Top Ten Books,Michael Connelly,7,The Long Goodbye,Raymond Chandler,1953,,K:fa6d27467a77,The Long Goodbye
93516e171becbd32,Top Ten Books,Michael Connelly,8,Slaughterhouse-Five,Kurt Vonnegut,1969,,OL:OL98459W,Slaughterhouse-Five
7c5e96169e8460b7,Top Ten Books,Michael Connelly,9,The Public Burning,Robert Coover,1976,,K:4f66351958b2,The Public Burning
e3948b1eaa5393c0,Top Ten Books,Michael Connelly,10,Mildred Pierce,James M. Cain,1941,,K:3b31f95c4a6f,Mildred Pierce
3a2d7458fe0e4ada,Top Ten Books,Michael Cunningham,1,King Lear,William Shakespeare,1605,,K:bc4aa7549271,King Lear
2c5eeb642838a64f,Top Ten Books,Michael Cunningham,2,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
98b6730f84519bb5,Top Ten Books,Michael Cunningham,3,Leaves of Grass,Walt Whitman,1855-91,,K:bbf3fa01dd65,Leaves of Grass
b4ee185d3c49f8c6,Top Ten Books,Michael Cunningham,4,To the Lighthouse,Virginia Woolf,1927,,OL:OL39396W,To the Lighthouse
0a0d47ffdd79311c,Top Ten Books,Michael Cunningham,5,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
7ee78d98896dc1bd,Top Ten Books,Michael Cunningham,6,Lolita,Vladimir Nabokov,1955,,OL:OL627084W,Lolita
4459a40c6e03cf46,Top Ten Books,Michael Cunningham,7,Dubliners,James Joyce,1916,,K:04ef5684be62,Dubliners
026cfb27b7e66bdb,Top Ten Books,Michael Cunningham,8,As I Lay Dying,William Faulkner,1930,,OL:OL82929W,As I Lay Dying
d3346a041d52815f,Top Ten Books,Michael Cunningham,9,The Turn of the Screw,Henry James,1898,,OL:OL276386W,The Turn of the Screw
756bd019cf99fcc8,Top Ten Books,Michael Cunningham,10,Stories of Flannery O'Connor,,1925-64,,K:3b04f3eef439,Stories of Flannery O'Connor
32aa3495cf69c9f7,Top Ten Books,Michael Griffith,1,Pale Fire,Vladimir Nabokov,1962,,OL:OL627081W,Pale Fire
e8369e13f34db5ad,Top Ten Books,Michael Griffith,2,Bleak House,Charles Dickens,1853,,OL:OL14868508W,Bleak House
9ceaf16d07ceb52d,Top Ten Books,Michael Griffith,3,One Hundred Years of Solitude,Gabriel García Márquez,1967,,OL:OL274505W,One Hundred Years of Solitude
12a6592e7a45fc5a,Top Ten Books,Michael Griffith,4,Lolita,Vladimir Nabokov,1955,,OL:OL627084W,Lolita
2dc8c0fe0a6cce97,Top Ten Books,Michael Griffith,5,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
c7be9edb8722f828,Top Ten Books,Michael Griffith,6,The Tin Drum,Günter Grass,1959,,OL:OL67334W,The Tin Drum
6cc17d961e6c3d55,Top Ten Books,Michael Griffith,7,Dom Casmurro,Joaquim Maria Machado de Assis,1899,,K:87c8463799ea,Dom Casmurro
a12e68426330b1a6,Top Ten Books,Michael Griffith,8,Mrs. Dalloway,Virginia Woolf,1925,,OL:OL26733889W,Mrs Dalloway
0cd28de796789268,Top Ten Books,Michael Griffith,9,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
8c2a8f16b0f4e8b4,Top Ten Books,Michael Griffith,10,Outer Dark,Cormac McCarthy,1968,,K:9d1689f04b64,Outer Dark
f6fede066786572a,Top Ten Books,Mona Simpson,1,To the Lighthouse,Virginia Woolf,1927,,OL:OL39396W,To the Lighthouse
3ca92ca07c1a7d62,Top Ten Books,Mona Simpson,2,Varieties of Religious Experience,William James,,,K:1d6d9be6aabe,Varieties of Religious Experience
6bed9a238d3e6ad3,Top Ten Books,Mona Simpson,3,Great Expectations,Charles Dickens,1860-61,,OL:OL8721462W,Great Expectations
9c1b285574bc1ede,Top Ten Books,Mona Simpson,4,In Search of Lost Time,Marcel Proust,1913-27,,OL:OL1190289W,In Search of Lost Time
fda09374a77292b6,Top Ten Books,Mona Simpson,5,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
3590533e75603562,Top Ten Books,Mona Simpson,6,Stories of Anton Chekhov,,1860-1904,,K:6b584d1b9428,Stories of Anton Chekhov
b96078321f39a53b,Top Ten Books,Mona Simpson,7,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
f8bd715cf8946fb0,Top Ten Books,Mona Simpson,8,Spring in Fialta,,1936,,K:102159e87fc4,Spring in Fialta
c37d65122b7b0085,Top Ten Books,Mona Simpson,9,Jane Eyre,Charlotte Brontë,1847,,OL:OL1095427W,Jane Eyre
30950659baf16399,Top Ten Books,Mona Simpson,10,Adventures of Huckleberry Finn,Mark Twain,1884,,K:696b5912f345,Adventures of Huckleberry Finn
3cded3e374f7f0a8,Top Ten Books,Norman Mailer,1,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
52e18852163349b7,Top Ten Books,Norman Mailer,2,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
d4f89f845c58fc2b,Top Ten Books,Norman Mailer,3,Crime and Punishment,Fyodor Dostoevsky,1866,,OL:OL166894W,Crime and Punishment
be6637b11cf2a830,Top Ten Books,Norman Mailer,4,The Brothers Karamazov,Fyodor Dostoevsky,1880,,OL:OL10432709W,The Brothers Karamazov
77ff1b0ac0f698a5,Top Ten Books,Norman Mailer,5,Pride and Prejudice,Jane Austen,1813,,OL:OL15165350W,Pride and Prejudice
27bc925aa8b9af76,Top Ten Books,Norman Mailer,6,The U.S.A. trilogy,John Dos Passos,1938,,K:1cb501ee1776,The U.S.A. trilogy
a785a555fc80fc4b,Top Ten Books,Norman Mailer,7,Moby-Dick,Herman Melville,1851,,OL:OL102749W,Moby-Dick
c4213ee5fd90799a,Top Ten Books,Norman Mailer,8,The Red and the Black,Stendhal,1830,,OL:OL733640W,The Red and the Black
766e5eb629fb3e94,Top Ten Books,Norman Mailer,9,Buddenbrooks,Thomas Mann,1900,,OL:OL14867081W,Buddenbrooks
ae8d8f97dd78d925,Top Ten Books,Norman Mailer,10,Labyrinths,Jorge Luis Borges,1964,,K:d4f54d0b665c,Labyrinths
99f1f3966a35625e,Top Ten Books,Patrick McGrath,1,Moby-Dick,Herman Melville,1851,,OL:OL102749W,Moby-Dick
87d6e763c7a5f082,Top Ten Books,Patrick McGrath,2,Heart of Darkness,Joseph Conrad,1899,,OL:OL38663W,Heart of Darkness
096fa9ce62c65542,Top Ten Books,Patrick McGrath,3,Lord Jim,Joseph Conrad,1900,,K:93e28f48bab5,Lord Jim
41c8cac420b1b623,Top Ten Books,Patrick McGrath,4,Wuthering Heights,Emily Brontë,1847,,OL:OL21170W,Wuthering Heights
5c7fb56d0e5258db,Top Ten Books,Patrick McGrath,5,Ship of Fools,Katherine Anne Porter,1962,,K:93dc6897f134,Ship of Fools
9f53b87176de960f,Top Ten Books,Patrick McGrath,6,Brideshead Revisited,Evelyn Waugh,1945,,OL:OL5721394W,Brideshead Revisited
586f0245063a102a,Top Ten Books,Patrick McGrath,7,The Great Gatsby,F. Scott Fitzgerald,1925,,OL:OL34381078W,The Great Gatsby
05ecfb937eb1128f,Top Ten Books,Patrick McGrath,8,Death in Venice,Thomas Mann,1912,,OL:OL16246083W,Death in Venice
a8411fe9362faaa9,Top Ten Books,Patrick McGrath,9,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
7936e9470f63a9aa,Top Ten Books,Patrick McGrath,10,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
b001667d5b367247,Top Ten Books,Paul Auster,1,Don Quixote,Miguel de Cervantes,,,OL:OL44222301W,Don Quixote
191f322835308da7,Top Ten Books,Paul Auster,2,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
84df47c925f94a0a,Top Ten Books,Paul Auster,3,Moby-Dick,Herman Melville,1851,,OL:OL102749W,Moby-Dick
cf8236f416b2e4bf,Top Ten Books,Paul Auster,4,Crime and Punishment,Fyodor Dostoevsky,1866,,OL:OL166894W,Crime and Punishment
5d8197d42fe98bf2,Top Ten Books,Paul Auster,5,In Search of Lost Time,Marcel Proust,1913-27,,OL:OL1190289W,In Search of Lost Time
fff17972c86dbd7f,Top Ten Books,Paul Auster,6,Ulysses,James Joyce,1922,,OL:OL86318W,Ulysses
36e019ead8b1420d,Top Ten Books,Paul Auster,7,The Scarlet Letter,Nathaniel Hawthorne,1850,,OL:OL455305W,The Scarlet Letter
98054df82286a5f2,Top Ten Books,Paul Auster,8,The Castle,Franz Kafka,1926,,OL:OL498434W,The Castle
46d1aade338bf342,Top Ten Books,Paul Auster,9,"Molloy, Malone Dies, and The Unnamable",Samuel Beckett,1951-54,,K:009fc9ee2b85,"Molloy, Malone Dies, and The Unnamable"
249da7fd128391ab,Top Ten Books,Paul Auster,10,Tristram Shandy,Laurence Sterne,1759-67,,K:b36e75fbcafd,Tristram Shandy
4f3e08f576ec2f5a,Top Ten Books,Paula Fox,1,War and Peace,Leo Tolstoy,1869,,OL:OL267171W,War and Peace
2bb693c1ec39c562,Top Ten Books,Paula Fox,2,In Search of Lost Time,Marcel Proust,1913-27,,OL:OL1190289W,In Search of Lost Time
ed802d49af30b578,Top Ten Books,Paula Fox,3,Tender Is the Night,F. Scott Fitzgerald,1934,,OL:OL468485W,Tender Is the Night
c0a3d68edff9bd90,Top Ten Books,Paula Fox,4,Dubliners,James Joyce,1916,,K:04ef5684be62,Dubliners
b63040162d8e2cd4,Top Ten Books,Paula Fox,5,Stories of Isaac Babel,,1894-1940,,K:ef3be8623dfc,Stories of Isaac Babel
eb795cb5cd4c732e,Top Ten Books,Paula Fox,6,Death Comes for the Archbishop,Willa Cather,1927,,K:81ff245a8bfa,Death Comes for the Archbishop
ef14e3ffba84a6a0,Top Ten Books,Paula Fox,7,The Mayor of Casterbridge,Thomas Hardy,1886,,K:9b18dd743820,The Mayor of Casterbridge
0eff8a8d169aa220,Top Ten Books,Paula Fox,8,Daniel Deronda,George Eliot,1874-76,,OL:OL20933W,Daniel Deronda
922b4b574213448a,Top Ten Books,Paula Fox,9,The Marquise of O — and Other Stories,Heinrich von Kleist,1777-1811,,K:0ed1a323eb37,The Marquise of O— and Other Stories
e02245ebea19c903,Top Ten Books,Paula Fox,10,Death in Midsummer and Other Stories,Yukio Mishima,1968,,K:8c4c6c09644e,Death in Midsummer and Other Stories
b7105e521e2e35ef,Top Ten Books,Pearl Cleage,1,One Hundred Years of Solitude,Gabriel García Márquez,1967,,OL:OL274505W,One Hundred Years of Solitude
9c05e07abd8d2056,Top Ten Books,Pearl Cleage,2,A Streetcar Named Desire,Tennessee Williams,1947,,K:1853076a8c85,A Streetcar Named Desire
c289efb3ba1918df,Top Ten Books,Pearl Cleage,3,Their Eyes Were Watching God,Zora Neale Hurston,1937,,OL:OL27778127W,Their Eyes Were Watching God
fee51cfbd4381930,Top Ten Books,Pearl Cleage,4,To Kill a Mockingbird,Harper Lee,1960,,OL:OL3140822W,To Kill a Mockingbird
2d44b050888abd63,Top Ten Books,Pearl Cleage,5,A Raisin in the Sun,Lorraine Hansberry,1959,,K:477c9d08e620,A Raisin in the Sun
e104a66fe8cff888,Top Ten Books,Pearl Cleage,6,"Gorilla, My Love",Toni Cade Bambara,1972,,K:2646e0cbd1fb,"Gorilla, My Love"
497af58a07dec604,Top Ten Books,Pearl Cleage,7,Tropic of Cancer,Henry Miller,1934,,K:1deae2d6a81c,Tropic of Cancer
9a062ac20b02b1a3,Top Ten Books,Pearl Cleage,8,Hedda Gabler,Henrik Ibsen,1890,,K:0bcd22fa5600,Hedda Gabler
66c841fa8a48b585,Top Ten Books,Pearl Cleage,9,China Men,Maxine Hong Kingston,1980,,K:1bf59004ee1f,China Men
c2b38ca70a987fa6,Top Ten Books,Pearl Cleage,10,The Grapes of Wrath,John Steinbeck,1939,,OL:OL23205W,The Grapes of Wrath
fa4166e8027faa93,Top Ten Books,Peter Blauner,1,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
419499aa6267ecd2,Top Ten Books,Peter Blauner,2,The House of Mirth,Edith Wharton,1905,,OL:OL98587W,The House of Mirth
d163fd5ba13c7ca7,Top Ten Books,Peter Blauner,3,Call It Sleep,Henry Roth,1934,,K:fcd0044b6f11,Call It Sleep
d129422e49be3322,Top Ten Books,Peter Blauner,4,A Rage in Harlem,Chester Himes,1957,,K:7c9dee7eea81,A Rage in Harlem
7919df8daacfd3a9,Top Ten Books,Peter Blauner,5,What I Loved,Siri Hustvedt,2003,,K:f3ee75551dbf,What I Loved
0029993850cbdd2c,Top Ten Books,Peter Blauner,6,The Mambo Kings Play Songs of Love,Oscar Hijuelos,1989,,K:f1f161897fa8,The Mambo Kings Play Songs of Love
ed00475dff6f75f4,Top Ten Books,Peter Blauner,7,Falling Angel,William Hjortsberg,,,K:de786bfe883b,Falling Angel
1022e12780a4a4b5,Top Ten Books,Peter Blauner,8,Appointment in Samarra,John O'Hara,1934,,K:3d8256fe2668,Appointment in Samarra
ce907b531f0390fe,Top Ten Books,Peter Blauner,9,American Pastoral,Philip Roth,1997,,OL:OL74666W,American Pastoral
cf30484a5d2c9c32,Top Ten Books,Peter Blauner,10,The Big Sleep,Raymond Chandler,1939,,OL:OL15400582W,The Big Sleep
cc1ac1948b6e9dbf,Top Ten Books,Peter Cameron,1,The Outward Room,Millen Brand,1937,,K:587bd9af598e,The Outward Room
a1e2bbb9b3e4f7e0,Top Ten Books,Peter Cameron,2,The Professor's House,Willa Cather,1925,,K:9a0ea9d7f91e,The Professor's House
8e522e0f6a83fcfc,Top Ten Books,Peter Cameron,3,Uncle Vanya,Anton Chekhov,1895,,K:c7e7d2f655c6,Uncle Vanya
561f6018042133b8,Top Ten Books,Peter Cameron,4,The Evening of the Holiday,Shirley Hazzard,1966,,K:91b0a9fa0abe,The Evening of the Holiday
c1d9df2c34b9fd7a,Top Ten Books,Peter Cameron,5,The Towers of Trebizond,Rose Macaulay,1956,,K:44c5d47ee599,The Towers of Trebizond
9b4a3e5461c99839,Top Ten Books,Peter Cameron,6,The Chateau,William Maxwell,1961,,K:f1ab318088af,The Chateau
02d93bb7c0f344bf,Top Ten Books,Peter Cameron,7,Quartet in Autumn,Barbara Pym,1977,,OL:OL480955W,Quartet in Autumn
6d736a1d4cef2293,Top Ten Books,Peter Cameron,8,Light Years,James Salter,1975,,OL:OL2009202W,Light Years
3dc63190448faff9,Top Ten Books,Peter Cameron,9,What's for Dinner?,James Schuyler,1978,,K:f01b5be61f50,What's for Dinner?
8f6effd49c2dac12,Top Ten Books,Peter Cameron,10,A Voice Through a Cloud,Denton Welch,1950,,K:2b24f3659ce7,A Voice Through a Cloud
23df632ed81ce9af,Top Ten Books,Peter Carey,1,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
bc0b3a324cfb781f,Top Ten Books,Peter Carey,2,Tristram Shandy,Laurence Sterne,1759-67,,K:b36e75fbcafd,Tristram Shandy
b8e542de27daaff0,Top Ten Books,Peter Carey,3,Great Expectations,Charles Dickens,1860-61,,OL:OL8721462W,Great Expectations
3831ae2e1612a3c0,Top Ten Books,Peter Carey,4,Don Quixote,Miguel de Cervantes,,,OL:OL44222301W,Don Quixote
55a48bbeabce61da,Top Ten Books,Peter Carey,5,Middlemarch,George Eliot,1871-72,,OL:OL20867W,Middlemarch
2c8e1b696a8d5270,Top Ten Books,Peter Carey,6,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
0b9199e6e1627509,Top Ten Books,Peter Carey,7,Austerlitz,W. G. Sebald,2001,,OL:OL46615W,Austerlitz
36353f78847148e7,Top Ten Books,Peter Carey,8,Love in the Time of Cholera,Gabriel García Márquez,1985,,OL:OL274518W,Love in the Time of Cholera
607740de7a52f2d5,Top Ten Books,Peter Carey,9,The Portrait of a Lady,Henry James,1881,,OL:OL276365W,The Portrait of a Lady
05e9ce0c7e1febce,Top Ten Books,Peter Carey,10,Jane Eyre,Charlotte Brontë,1847,,OL:OL1095427W,Jane Eyre
5d1600161ec1b561,Top Ten Books,Philip Caputo,1,The Oresteia,Aeschylus,,,K:77a9e9d519f7,The Oresteia
96d0e5c0786285da,Top Ten Books,Philip Caputo,2,Medea,Euripides,,,K:d6a7af191ac4,Medea
26f5a8ef93d4317a,Top Ten Books,Philip Caputo,3,The Divine Comedy,Dante Alighieri,1321,,OL:OL93082W,The Divine Comedy
f59ac4ee5a00c070,Top Ten Books,Philip Caputo,4,Macbeth,William Shakespeare,1606,,K:addeb3f5ad0c,Macbeth
c143493f8ccbbb50,Top Ten Books,Philip Caputo,5,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
1eda03d2c8cb2960,Top Ten Books,Philip Caputo,6,The Possessed,Fyodor Dostoevsky,1872,,K:bd646529eae4,The Possessed
581949ff8560d79e,Top Ten Books,Philip Caputo,7,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
82abbc09853fadf9,Top Ten Books,Philip Caputo,8,Life on the Mississippi,Mark Twain,1883,,K:aa2ae157f2a5,Life on the Mississippi
d70b505430b47c9b,Top Ten Books,Philip Caputo,9,Heart of Darkness,Joseph Conrad,1899,,OL:OL38663W,Heart of Darkness
c7c918fa04fda9d7,Top Ten Books,Philip Caputo,10,"Absalom, Absalom!",William Faulkner,1936,,K:d2d9f9b0f145,"Absalom, Absalom!"
daae485d5f2d835b,Top Ten Books,Porter Shreve,1,Don Quixote,Miguel de Cervantes,,,OL:OL44222301W,Don Quixote
71150785909f2d82,Top Ten Books,Porter Shreve,2,Pride and Prejudice,Jane Austen,1813,,OL:OL15165350W,Pride and Prejudice
fb17f3915f8cb3aa,Top Ten Books,Porter Shreve,3,Great Expectations,Charles Dickens,1860-61,,OL:OL8721462W,Great Expectations
a7097c4855518dc1,Top Ten Books,Porter Shreve,4,Stories of Franz Kafka,,1883-1924,,K:655dc7057956,Stories of Franz Kafka
5376ac208852cb9d,Top Ten Books,Porter Shreve,5,"Winesburg, Ohio",Sherwood Anderson,1919,,K:6d7a4faa0e0d,"Winesburg, Ohio"
8067c8e17a5dfd25,Top Ten Books,Porter Shreve,6,Invisible Man,Ralph Ellison,1952,,OL:OL495470W,Invisible Man
9fced9231c10cbd4,Top Ten Books,Porter Shreve,7,Stories of Flannery O'Connor,,1925-64,,K:3b04f3eef439,Stories of Flannery O'Connor
3cedc6acab7cc717,Top Ten Books,Porter Shreve,8,Song of Solomon,Toni Morrison,1977,,OL:OL50564W,Song of Solomon
d01ea4e6b7fb8e7f,Top Ten Books,Porter Shreve,9,One Hundred Years of Solitude,Gabriel García Márquez,1967,,OL:OL274505W,One Hundred Years of Solitude
8b42ee3db5c7521a,Top Ten Books,Porter Shreve,10,The White Tiger,Aravind Adiga,2008,,K:9c46bcbe4006,The White Tiger
0293938b1415741d,Top Ten Books,Reynolds Price,1,Madame Bovary,Gustave Flaubert,1857,,OL:OL19350876W,Madame Bovary
fa6649380378fcf9,Top Ten Books,Reynolds Price,2,Great Expectations,Charles Dickens,1860-61,,OL:OL8721462W,Great Expectations
8a04ee07d6740dec,Top Ten Books,Reynolds Price,3,Anna Karenina,Leo Tolstoy,1877,,OL:OL267096W,Anna Karenina
3ae3ad9aee4460c0,Top Ten Books,Reynolds Price,4,Tess of the D’Urbervilles,Thomas Hardy,1891,,OL:OL44927W,Tess of the D'urbervilles
21b5119489c23834,Top Ten Books,Reynolds Price,5,The Golden Bowl,Henry James,1904,,OL:OL26099415W,The Golden Bowl
ea7ccd4afb055107,Top Ten Books,Reynolds Price,6,A Passage to India,E. M. Forster,1924,,OL:OL43041145W,A Passage to India
8d9be25d63e78e23,Top Ten Books,Reynolds Price,7,The Sun Also Rises,Ernest Hemingway,1926,,OL:OL62979W,The Sun Also Rises
565fa93a4134573d,Top Ten Books,Reynolds Price,8,To the Lighthouse,Virginia Woolf,1927,,OL:OL39396W,To the Lighthouse
1173c3e1c2218b83,Top Ten Books,Reynolds Price,9,Doctor Faustus,Thomas Mann,1947,,K:fed4131b3954,Doctor Faustus
